Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (°C),Total Snow (cm),Total Precip (mm),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Longitude (x),Latitude (y)
01-03-2015,Alberta,8480.888468,3220.380347,5739.106549,932546,Edmonton,-1.7,1.306450216,0,-14.1,-7.9,25.9,0,-113.52,53.57
01-04-2015,Alberta,8249.686092,3229.202923,5651.635038,932546,Edmonton,5.6,1.293722944,1,1.6,1.2,16.8,0,-113.52,53.57
01-05-2015,Alberta,8714.42756,3043.62268,5744.311462,932546,Edmonton,13.7,1.16038961,0,3.2,8.5,9.5,0,-113.52,53.57
01-06-2015,Alberta,8272.209949,2854.57421,5937.961719,932546,Edmonton,19.1,1.104545455,0,8.1,13.6,4.4,0,-113.52,53.57
01-07-2015,Alberta,7865.546065,3065.359562,6250.949515,932546,Edmonton,26.2,1,1.7,15,20.6,0,2.6,-113.52,53.57
01-08-2015,Alberta,8204.810747,2994.519596,6099.046173,932546,Edmonton,25.1,0.9,6.1,14.1,19.6,0,1.6,-113.52,53.57
01-09-2015,Alberta,8162.998551,2947.471944,5821.31837,932546,Edmonton,21,0.9,0.4,10.3,15.7,2.3,0,-113.52,53.57
01-10-2015,Alberta,8049.238457,2955.697737,5831.668204,932546,Edmonton,24.7,0.827272727,0,7.3,16,2,0,-113.52,53.57
01-11-2015,Alberta,7909.809403,2886.488682,5570.136464,932546,Edmonton,3.6,0.827272727,0.7,1.2,2.4,15.6,0,-113.52,53.57
01-12-2015,Alberta,7768.522464,3053.031931,5679.847273,932546,Edmonton,3.8,0.827272727,0,-14.5,-5.4,23.4,0,-113.52,53.57
01-01-2016,Alberta,7267.598105,2998.277879,6003.397399,932546,Edmonton,1.4,0.672727273,0,-11.5,-5.1,23.1,0,-113.52,53.57
01-02-2016,Alberta,6987.717911,3067.660724,5524.130246,932546,Edmonton,-3.3,0.181818182,0,-10.2,-6.8,24.8,0,-113.52,53.57
01-03-2016,Alberta,7056.215415,3007.543199,5357.319242,932546,Edmonton,6.8,0.372727273,0.2,-9.8,-1.5,19.5,0,-113.52,53.57
01-04-2016,Alberta,7185.739078,3023.651817,5605.360387,932546,Edmonton,17.7,0.763636364,0,1.8,9.8,8.2,0,-113.52,53.57
01-05-2016,Alberta,6246.944926,2952.152174,4739.820033,932546,Edmonton,24.2,2.136363636,0,4.8,14.5,3.5,0,-113.52,53.57
01-06-2016,Alberta,6454.573724,3073.867739,5283.761279,932546,Edmonton,22.5,2.281818182,0,11.5,17,1,0,-113.52,53.57
01-07-2016,Alberta,6132.196311,3203.734941,5672.86501,932546,Edmonton,24.9,2.318181818,0.7,11.6,18.3,0,0.3,-113.52,53.57
01-08-2016,Alberta,6657.894514,3094.430714,5884.292186,932546,Edmonton,23.6,2.336363636,2.5,11.7,17.7,0.3,0,-113.52,53.57
01-09-2016,Alberta,6777.674494,3044.70567,6164.104876,932546,Edmonton,14,2.318181818,4.3,13.4,11.5,6.5,0,-113.52,53.57
01-10-2016,Alberta,6469.259346,3147.817976,6301.92355,932546,Edmonton,8.5,2.318181818,15.8,7,7.8,10.2,0,-113.52,53.57
01-11-2016,Alberta,6221.710936,3120.396124,6152.058163,932546,Edmonton,1.2,2.318181818,1.6,-2.2,-0.5,18.5,0,-113.52,53.57
01-12-2016,Alberta,6324.167835,3079.839071,6202.652187,932546,Edmonton,-2.6,2.318181818,0.4,-7.7,-5.2,23.2,0,-113.52,53.57
01-01-2017,Alberta,6610.450147,3187.628974,6041.735027,932546,Edmonton,-8.8,2.254545455,0.2,-17.1,-13,31,0,-113.52,53.57
01-02-2017,Alberta,7002.498663,3335.534618,6103.473874,932546,Edmonton,-6.4,2.218181818,0,-13.6,-10,28,0,-113.52,53.57
01-03-2017,Alberta,6401.757899,3348.844682,6177.486579,932546,Edmonton,-8.4,2.309090909,0,-14.5,-11.5,29.5,0,-113.52,53.57
01-04-2017,Alberta,6643.862975,3340.309784,6371.41484,932546,Edmonton,9.5,0.872727273,0,2.4,6,12,0,-113.52,53.57
01-05-2017,Alberta,6388.861563,3298.282201,6395.009402,932546,Edmonton,15.1,1.109090909,0,2.9,9,9,0,-113.52,53.57
01-06-2017,Alberta,6629.518609,3240.94494,6575.494166,932546,Edmonton,25,1.381818182,0,15.6,20.3,0,2.3,-113.52,53.57
01-07-2017,Alberta,6299.131429,3074.493485,6827.077983,932546,Edmonton,26.7,1.363636364,2.1,13.7,20.2,0,2.2,-113.52,53.57
01-08-2017,Alberta,7101.923973,3263.50127,6668.888705,932546,Edmonton,17.2,1.363636364,5.3,11.7,14.5,3.5,0,-113.52,53.57
01-09-2017,Alberta,6964.578805,3353.680986,6620.013487,932546,Edmonton,21.2,1.445454545,0,11.2,16.2,1.8,0,-113.52,53.57
01-10-2017,Alberta,7101.592642,3223.374005,6429.696215,932546,Edmonton,11.3,1.445454545,4.2,1.2,6.3,11.7,0,-113.52,53.57
01-11-2017,Alberta,7065.035261,3375.065931,6389.304169,932546,Edmonton,-0.4,1.445454545,3.4,-7.6,-4,22,0,-113.52,53.57
01-12-2017,Alberta,7112.486487,3156.689869,6480.5129,932546,Edmonton,2.3,1.445454545,0,-8.9,-3.3,21.3,0,-113.52,53.57
01-01-2018,Alberta,6868.480158,3424.057149,6422.070299,932546,Edmonton,-7.8,1.518181818,0,-27.6,-17.7,35.7,0,-113.52,53.57
01-02-2018,Alberta,6911.089118,3666.611381,6686.457314,932546,Edmonton,-17,1.090909091,0.9,-21.6,-19.3,37.3,0,-113.52,53.57
01-03-2018,Alberta,6560.246946,3340.069887,6710.477457,932546,Edmonton,-2.5,1.536363636,0,-8.4,-5.5,23.5,0,-113.52,53.57
01-04-2018,Alberta,6703.254396,3396.10963,6918.143174,932546,Edmonton,-2.7,1.345454545,0,-18,-10.4,28.4,0,-113.52,53.57
01-05-2018,Alberta,6913.485494,3327.247952,6817.756726,932546,Edmonton,13.9,1.036363636,0,6.3,10.1,7.9,0,-113.52,53.57
01-06-2018,Alberta,6740.515116,3268.523924,6929.370046,932546,Edmonton,12.3,1.036363636,2.9,7.8,10.1,7.9,0,-113.52,53.57
01-07-2018,Alberta,6343.400218,3292.512009,6972.042374,932546,Edmonton,19.8,1.245454545,0.6,11,15.4,2.6,0,-113.52,53.57
01-08-2018,Alberta,6574.126374,3391.921314,7051.398648,932546,Edmonton,29.6,1.254545455,4.9,15,22.3,0,4.3,-113.52,53.57
01-09-2018,Alberta,6304.713977,3249.124468,6963.361504,932546,Edmonton,17.4,1.654545455,2.1,7.8,12.6,5.4,0,-113.52,53.57
01-10-2018,Alberta,6274.710469,3231.097065,6836.989573,932546,Edmonton,4.3,1.654545455,0,-0.7,1.8,16.2,0,-113.52,53.57
01-11-2018,Alberta,6379.04004,3350.898894,6699.371849,932546,Edmonton,3.4,1.654545455,0,-0.7,1.4,16.6,0,-113.52,53.57
01-12-2018,Alberta,6218.132016,3183.920329,6370.820643,932546,Edmonton,-1,1.518181818,2.3,-5.3,-3.2,21.2,0,-113.52,53.57
01-01-2019,Alberta,5675.963035,3329.412237,6330.327571,932546,Edmonton,2.9,1.463636364,1,-10.8,-4,22,0,-113.52,53.57
01-02-2019,Alberta,6008.413922,3327.386158,6314.413245,932546,Edmonton,-14.1,1.6,4.4,-20.3,-17.2,35.2,0,-113.52,53.57
01-03-2019,Alberta,5898.43794,3450.615184,6258.704896,932546,Edmonton,-16.7,2.145454545,0,-25.1,-20.9,38.9,0,-113.52,53.57
01-04-2019,Alberta,5960.849683,3580.011192,6980.219388,932546,Edmonton,8.7,2.145454545,0,0.1,4.4,13.6,0,-113.52,53.57
01-05-2019,Alberta,6068.734858,3404.135816,6970.524482,932546,Edmonton,6.8,2.145454545,1.4,-3.6,1.6,16.4,0,-113.52,53.57
01-06-2019,Alberta,6353.537474,3455.937813,7290.36642,932546,Edmonton,28,1.936363636,0,11.9,19.9,0,1.9,-113.52,53.57
01-07-2019,Alberta,6041.3422,3335.221017,7082.724428,932546,Edmonton,18.6,1.845454545,6.4,7.6,13.1,4.9,0,-113.52,53.57
01-08-2019,Alberta,6195.551048,3444.291834,6733.123225,932546,Edmonton,24.4,1.445454545,8.1,13.8,19.1,0,1.1,-113.52,53.57
01-09-2019,Alberta,6260.281219,3423.223762,6759.283579,932546,Edmonton,16.9,1.763636364,0,7,11.9,6.1,0,-113.52,53.57
01-10-2019,Alberta,6152.294143,3237.137352,6744.341082,932546,Edmonton,9.2,1.763636364,0,-2.6,3.3,14.7,0,-113.52,53.57
01-11-2019,Alberta,5880.274159,3209.748145,6642.682409,932546,Edmonton,5.8,1.663636364,0,-2.3,1.7,16.3,0,-113.52,53.57
01-12-2019,Alberta,5863.927864,3257.332387,6514.996122,932546,Edmonton,-3.7,1.663636364,0,-17.6,-10.7,28.7,0,-113.52,53.57
01-01-2020,Alberta,4770.613223,3111.743765,6387.074692,932546,Edmonton,3.8,1.081818182,0,-5.6,-0.9,18.9,0,-113.52,53.57
01-02-2020,Alberta,5283.026354,3363.309069,6580.110206,932546,Edmonton,4.8,2.063636364,3.5,-1.9,1.4,16.6,0,-113.52,53.57
01-03-2020,Alberta,5321.742992,2690.784808,6547.031915,932546,Edmonton,0.6,2.063636364,0,-8.2,-3.8,21.8,0,-113.52,53.57
01-04-2020,Alberta,5337.508097,2398.489548,6141.249509,932546,Edmonton,-10.9,2.063636364,0.3,-19.2,-15.1,33.1,0,-113.52,53.57
01-05-2020,Alberta,5367.686575,2652.338946,5938.508417,932546,Edmonton,15.7,2.063636364,0,5.1,10.4,7.6,0,-113.52,53.57
01-06-2020,Alberta,5724.000056,2661.221842,5799.119982,932546,Edmonton,18.5,2.063636364,0,11.8,15.1,2.9,0,-113.52,53.57
01-07-2020,Alberta,5283.003543,2605.028911,6047.62379,932546,Edmonton,17.9,2.063636364,18.9,11.7,14.8,3.2,0,-113.52,53.57
01-08-2020,Alberta,5525.981885,2705.572397,5457.608302,932546,Edmonton,28.1,1.745454545,0,18.1,23.1,0,5.1,-113.52,53.57
01-09-2020,Alberta,5771.193978,2856.38259,5861.472152,932546,Edmonton,20.4,1.745454545,0,12.7,16.5,1.5,0,-113.52,53.57
01-10-2020,Alberta,5273.666907,2884.982514,5788.239931,932546,Edmonton,20.2,1.718181818,0,4.9,12.6,5.4,0,-113.52,53.57
01-11-2020,Alberta,5297.217252,2983.68969,6173.818426,932546,Edmonton,17.5,1.718181818,0,0.2,8.9,9.1,0,-113.52,53.57
01-12-2020,Alberta,5131.963937,3022.76137,6248.857226,932546,Edmonton,2.6,1.718181818,0,-3.5,-0.5,18.5,0,-113.52,53.57
01-01-2021,Alberta,5394.19077,3029.170223,6238.640919,932546,Edmonton,-0.9,0,0,-9.5,-5.2,23.2,0,-113.52,53.57
01-02-2021,Alberta,5870.385398,2803.629126,6108.99879,932546,Edmonton,-7.4,0,0,-18.8,-13.1,31.1,0,-113.52,53.57
01-03-2021,Alberta,5680.711214,2743.84237,6294.091438,932546,Edmonton,7.7,0,0,-6.8,0.5,17.5,0,-113.52,53.57
01-04-2021,Alberta,5957.793215,2786.752878,6262.776129,932546,Edmonton,13.1,0.9,0,-2,5.6,12.4,0,-113.52,53.57
01-05-2021,Alberta,5877.479817,2643.855485,6388.051196,932546,Edmonton,14.7,0.9,0,5.8,10.3,7.7,0,-113.52,53.57
01-06-2021,Alberta,5886.024894,2614.906177,6905.06946,932546,Edmonton,28.1,0.9,0,14.4,21.2,0,3.2,-113.52,53.57
01-07-2021,Alberta,5771.417677,2724.1322,6932.081219,932546,Edmonton,35.2,0.9,0,23.4,29.3,0,11.3,-113.52,53.57
01-08-2021,Alberta,5716.613042,3053.693668,6524.03382,932546,Edmonton,29.3,0.99,0,18,23.7,0,5.7,-113.52,53.57
01-09-2021,Alberta,5741.508584,2960.439918,6774.640874,932546,Edmonton,12.2,1.1,9.9,8.5,10.3,7.7,0,-113.52,53.57
01-10-2021,Alberta,5799.099664,3106.162889,7002.077543,932546,Edmonton,17.7,1.2375,0,5.8,11.7,6.3,0,-113.52,53.57
01-11-2021,Alberta,5961.262774,3143.404947,6530.894288,932546,Edmonton,3.7,1.414285714,0,-4.8,-0.6,18.6,0,-113.52,53.57
01-12-2021,Alberta,5631.24401,3088.597781,6763.374027,932546,Edmonton,7.3,1.65,0,-1.2,3,15,0,-113.52,53.57
01-01-2001,Alberta,7.400700656,22.18196785,9.897970443,4590,Jasper,3.7,0.45,0.2,-6.1,-1.2,19.2,0,-118.03,52.93
01-02-2001,Alberta,7.313148573,23.63246026,10.31679817,4590,Jasper,5,0.471428571,0,-5.8,-0.4,18.4,0,-118.03,52.93
01-03-2001,Alberta,7.446724562,23.40198752,10.25068076,4590,Jasper,5,0.4125,0,-7.4,-1.2,19.2,0,-118.03,52.93
01-04-2001,Alberta,7.283829126,22.41599982,10.74270166,4590,Jasper,7,1.277777778,0,-5,1,17,0,-118.03,52.93
01-05-2001,Alberta,7.41686578,22.49517827,10.58981074,4590,Jasper,9,1.47,0.7,-3,3,15,0,-118.03,52.93
01-06-2001,Alberta,7.551059895,21.47191763,10.54025764,4590,Jasper,26.3,1.336363636,1.8,5.6,16,2,0,-118.03,52.93
01-07-2001,Alberta,7.886184487,21.65800623,10.56057332,4590,Jasper,24.7,1.318181818,0.6,8.4,16.6,1.4,0,-118.03,52.93
01-08-2001,Alberta,7.497252355,23.13080497,10.72465556,4590,Jasper,22.1,1.318181818,0,6.7,14.4,3.6,0,-118.03,52.93
01-09-2001,Alberta,7.151646016,21.78877329,10.53539061,4590,Jasper,13.5,1.318181818,8.2,5.1,9.3,8.7,0,-118.03,52.93
01-10-2001,Alberta,7.319409762,20.93227366,10.91160057,4590,Jasper,8.8,1.318181818,3.2,-0.1,4.4,13.6,0,-118.03,52.93
01-11-2001,Alberta,7.900999682,22.23071264,10.86704234,4590,Jasper,7.5,1.254545455,0,-1.8,2.9,15.1,0,-118.03,52.93
01-12-2001,Alberta,7.606923722,22.11556459,10.54317486,4590,Jasper,-3.4,1.090909091,0,-19.2,-11.3,29.3,0,-118.03,52.93
01-01-2002,Alberta,7.843665353,20.971302,10.39483565,4590,Jasper,-7.9,1.036363636,0,-24.2,-16.1,34.1,0,-118.03,52.93
01-02-2002,Alberta,7.636356736,22.85716756,10.53792339,4590,Jasper,-0.1,1.036363636,0,-12.5,-6.3,24.3,0,-118.03,52.93
01-03-2002,Alberta,7.585043108,22.61941365,10.2126774,4590,Jasper,-0.1,0.636363636,0,-14.4,-7.3,25.3,0,-118.03,52.93
01-04-2002,Alberta,7.506592501,22.03919648,10.30058819,4590,Jasper,-5.1,0.690909091,0,-12.6,-8.9,26.9,0,-118.03,52.93
01-05-2002,Alberta,7.900394597,22.67712671,9.91890425,4590,Jasper,17.8,0.690909091,0,-1.4,8.2,9.8,0,-118.03,52.93
01-06-2002,Alberta,8.342809344,23.00874383,9.391937673,4590,Jasper,17.3,0.690909091,0,-2.7,7.3,10.7,0,-118.03,52.93
01-07-2002,Alberta,9.192568301,23.50964384,9.876439154,4590,Jasper,16.1,0.690909091,0,3.7,9.9,8.1,0,-118.03,52.93
01-08-2002,Alberta,8.192958249,23.1481361,9.53033668,4590,Jasper,11,0.690909091,3.8,6,8.5,9.5,0,-118.03,52.93
01-09-2002,Alberta,7.886611055,23.15257409,9.6346108,4590,Jasper,16.4,0.754545455,3.8,8.2,12.3,5.7,0,-118.03,52.93
01-10-2002,Alberta,7.997110589,23.47820353,10.02293464,4590,Jasper,10.7,0.818181818,0,-5,2.9,15.1,0,-118.03,52.93
01-11-2002,Alberta,8.105159237,22.86404692,10.62548007,4590,Jasper,6.3,0.818181818,0,-13.9,-3.8,21.8,0,-118.03,52.93
01-12-2002,Alberta,8.07518934,22.68008606,10.8126329,4590,Jasper,5.1,0.818181818,0,-7.4,-1.2,19.2,0,-118.03,52.93
01-01-2003,Alberta,7.735533975,24.31999297,10.46657811,4590,Jasper,-0.1,0.890909091,0,-19.2,-9.7,27.7,0,-118.03,52.93
01-02-2003,Alberta,7.832308823,23.86364495,10.74987806,4590,Jasper,4,0.545454545,0.7,-7.2,-1.6,19.6,0,-118.03,52.93
01-03-2003,Alberta,7.600942356,24.14895921,10.80738295,4590,Jasper,4,0.2,0.7,-14.7,-5.4,23.4,0,-118.03,52.93
01-04-2003,Alberta,7.97148217,22.8996674,10.33275193,4590,Jasper,6.2,0.2,0,-5.1,0.6,17.4,0,-118.03,52.93
01-05-2003,Alberta,7.665409758,22.753201,10.14840426,4590,Jasper,19.7,0.2,0,-4.6,7.6,10.4,0,-118.03,52.93
01-06-2003,Alberta,7.660114636,24.10731891,10.01213404,4590,Jasper,21.4,0.381818182,0.8,8,14.7,3.3,0,-118.03,52.93
01-07-2003,Alberta,8.531322787,22.93530034,10.85135853,4590,Jasper,19.9,0.381818182,0,5.8,12.9,5.1,0,-118.03,52.93
01-08-2003,Alberta,8.600129675,23.22997718,10.54085824,4590,Jasper,33,0.427272727,0,8.3,20.7,0,2.7,-118.03,52.93
01-09-2003,Alberta,8.294834266,22.3453254,10.5319587,4590,Jasper,22.6,0.363636364,0,3.9,13.3,4.7,0,-118.03,52.93
01-10-2003,Alberta,8.255106585,23.57517625,10.63901782,4590,Jasper,23.6,0.363636364,0,0.5,12.1,5.9,0,-118.03,52.93
01-11-2003,Alberta,8.022367691,23.62792123,10.71211633,4590,Jasper,-1,0.363636364,2,-7.2,-4.1,22.1,0,-118.03,52.93
01-12-2003,Alberta,8.527387422,24.20659945,10.95870623,4590,Jasper,-6,0.290909091,0,-19.5,-12.8,30.8,0,-118.03,52.93
01-01-2004,Alberta,8.654385152,25.08186436,10.97448002,4590,Jasper,-12.4,0.4,1.2,-17.5,-15,33,0,-118.03,52.93
01-02-2004,Alberta,8.522871738,23.02841907,10.97258902,4590,Jasper,-7.1,0.4,0,-25.8,-16.5,34.5,0,-118.03,52.93
01-03-2004,Alberta,8.822750921,24.01899315,11.14262518,4590,Jasper,2.4,0.4,0,-15.4,-6.5,24.5,0,-118.03,52.93
01-04-2004,Alberta,8.82494021,23.41983026,11.1810564,4590,Jasper,9.5,0.727272727,0,-9.2,0.2,17.8,0,-118.03,52.93
01-05-2004,Alberta,8.48172587,24.01737455,11.23797398,4590,Jasper,24.5,0.545454545,0,-3.4,10.6,7.4,0,-118.03,52.93
01-06-2004,Alberta,8.499620874,24.0184809,11.16516282,4590,Jasper,15.7,0.545454545,1.2,0.2,8,10,0,-118.03,52.93
01-07-2004,Alberta,8.336413937,24.48388166,11.11335016,4590,Jasper,23.7,0.436363636,0,11.1,17.4,0.6,0,-118.03,52.93
01-08-2004,Alberta,8.952984789,24.52959,11.94192984,4590,Jasper,24.8,0.436363636,0,11.6,18.2,0,0.2,-118.03,52.93
01-09-2004,Alberta,8.83942337,24.38426061,11.70709562,4590,Jasper,16.3,0.590909091,3.6,6.8,11.6,6.4,0,-118.03,52.93
01-10-2004,Alberta,8.817816017,24.21955291,11.70122437,4590,Jasper,17.4,0.590909091,0,-5.5,6,12,0,-118.03,52.93
01-11-2004,Alberta,8.988466233,25.41515087,11.75060235,4590,Jasper,2.5,0.754545455,0,-7.9,-2.7,20.7,0,-118.03,52.93
01-12-2004,Alberta,9.270042106,26.53591224,11.59336203,4590,Jasper,1.6,0.645454545,0,-3.5,-1,19,0,-118.03,52.93
01-01-2005,Alberta,9.881941715,25.43562793,11.79427669,4590,Jasper,-21,0.9,0,-27.5,-24.3,42.3,0,-118.03,52.93
01-02-2005,Alberta,10.51900109,25.79239462,11.47685779,4590,Jasper,7.1,0.936363636,1.7,1.1,4.1,13.9,0,-118.03,52.93
01-03-2005,Alberta,9.773899543,25.6654367,11.36121094,4590,Jasper,8.4,0.918181818,0,-6.3,1.1,16.9,0,-118.03,52.93
01-04-2005,Alberta,9.893886665,26.24966847,11.41226382,4590,Jasper,10.7,1.027272727,1.8,-1.9,4.4,13.6,0,-118.03,52.93
01-05-2005,Alberta,9.581077583,27.75640971,11.36576801,4590,Jasper,11.6,1.209090909,0,-3.1,4.3,13.7,0,-118.03,52.93
01-06-2005,Alberta,9.368752514,26.92628632,11.07484438,4590,Jasper,18.2,1.309090909,2.8,8.7,13.5,4.5,0,-118.03,52.93
01-07-2005,Alberta,9.953648233,26.49112406,11.5167572,4590,Jasper,21.3,1.309090909,0.4,5.5,13.4,4.6,0,-118.03,52.93
01-08-2005,Alberta,9.778918198,26.65657655,11.48176109,4590,Jasper,22.7,1.154545455,3.4,5.6,14.2,3.8,0,-118.03,52.93
01-09-2005,Alberta,9.804234297,25.73499208,11.67483975,4590,Jasper,18.1,1.154545455,1.2,6.3,12.2,5.8,0,-118.03,52.93
01-10-2005,Alberta,9.663174099,28.30799509,12.00382218,4590,Jasper,7,1.009090909,2,-2.4,2.3,15.7,0,-118.03,52.93
01-11-2005,Alberta,10.36351523,28.22890802,11.93447689,4590,Jasper,3.8,1.009090909,1.1,-2.8,0.5,17.5,0,-118.03,52.93
01-12-2005,Alberta,9.8951377,26.67575052,11.99616141,4590,Jasper,-15.8,1.190909091,0,-27.8,-21.8,39.8,0,-118.03,52.93
01-01-2006,Alberta,10.57746832,27.8932907,12.46697044,4590,Jasper,2.3,1.472727273,0,-8.2,-3,21,0,-118.03,52.93
01-02-2006,Alberta,10.42676083,29.08378956,12.64000312,4590,Jasper,5,1.163636364,0,-3.7,0.7,17.3,0,-118.03,52.93
01-03-2006,Alberta,11.13978732,29.96604472,12.31469514,4590,Jasper,-2.1,1.181818182,0.2,-18,-10.1,28.1,0,-118.03,52.93
01-04-2006,Alberta,10.42944403,29.70505816,11.7917375,4590,Jasper,13.4,1,0,-6.2,3.6,14.4,0,-118.03,52.93
01-05-2006,Alberta,10.78472334,29.62620173,12.00368082,4590,Jasper,9.7,0.9,4.8,-3.8,3,15,0,-118.03,52.93
01-06-2006,Alberta,10.64208157,28.33203267,12.49285293,4590,Jasper,23,0.9,3.5,4.5,13.8,4.2,0,-118.03,52.93
01-07-2006,Alberta,10.82681921,30.06494304,12.50011262,4590,Jasper,29.2,0.9,0,2.1,15.7,2.3,0,-118.03,52.93
01-08-2006,Alberta,10.96972343,28.57796386,12.23000774,4590,Jasper,18.7,0.963636364,1.4,7.3,13,5,0,-118.03,52.93
01-09-2006,Alberta,10.86178268,27.11243109,11.78385132,4590,Jasper,24.6,0.945454545,0,1.2,12.9,5.1,0,-118.03,52.93
01-10-2006,Alberta,11.72704925,27.85375315,11.65838744,4590,Jasper,13.4,1,0,1.9,7.7,10.3,0,-118.03,52.93
01-11-2006,Alberta,11.61117762,28.32573209,11.87128822,4590,Jasper,-1.8,0.618181818,0,-13.1,-7.5,25.5,0,-118.03,52.93
01-12-2006,Alberta,12.0075694,29.86875642,12.1422217,4590,Jasper,-6.4,0.318181818,0,-19.8,-13.1,31.1,0,-118.03,52.93
01-01-2007,Alberta,12.05599151,29.29063511,11.59306658,4590,Jasper,3.1,0.318181818,0.7,-6.5,-1.7,19.7,0,-118.03,52.93
01-02-2007,Alberta,12.75559036,30.54393145,11.894585,4590,Jasper,-1.5,0.190909091,0,-11.5,-6.5,24.5,0,-118.03,52.93
01-03-2007,Alberta,12.36063296,28.60318069,11.64649561,4590,Jasper,-1,0.190909091,0.6,-21.9,-11.5,29.5,0,-118.03,52.93
01-04-2007,Alberta,11.64168774,30.9165516,10.54403614,4590,Jasper,-3.4,0.445454545,0.6,-9.4,-6.4,24.4,0,-118.03,52.93
01-05-2007,Alberta,11.76075152,29.3606553,10.92485124,4590,Jasper,12.9,0.445454545,0.2,-3.4,4.8,13.2,0,-118.03,52.93
01-06-2007,Alberta,12.14811254,29.79849405,11.39802631,4590,Jasper,28.1,0.554545455,0,1.8,15,3,0,-118.03,52.93
01-07-2007,Alberta,14.04091222,29.1897591,11.3551738,4590,Jasper,23.1,0.618181818,0,4.5,13.8,4.2,0,-118.03,52.93
01-08-2007,Alberta,12.63399132,28.46307562,12.07113601,4590,Jasper,28.5,0.618181818,0,0.5,14.5,3.5,0,-118.03,52.93
01-09-2007,Alberta,12.22491244,28.42369772,12.22533573,4590,Jasper,18.8,0.618181818,2.8,8.3,13.6,4.4,0,-118.03,52.93
01-10-2007,Alberta,12.55596923,29.63282668,11.65449313,4590,Jasper,12.3,0.563636364,0,3.2,7.8,10.2,0,-118.03,52.93
01-11-2007,Alberta,13.13624363,28.52575306,11.57514942,4590,Jasper,3.5,0.545454545,1.2,-5.1,-0.8,18.8,0,-118.03,52.93
01-12-2007,Alberta,12.40917063,28.82740015,11.17660544,4590,Jasper,-16.5,0.545454545,1.4,-21.8,-19.2,37.2,0,-118.03,52.93
01-01-2008,Alberta,12.70226841,28.27994101,10.8541017,4590,Jasper,-8.7,0.545454545,0,-22.7,-15.7,33.7,0,-118.03,52.93
01-02-2008,Alberta,13.53835597,27.05509782,10.6972344,4590,Jasper,-12.3,0.945454545,0.6,-22.6,-17.5,35.5,0,-118.03,52.93
01-03-2008,Alberta,13.25665836,28.86228594,11.31970964,4590,Jasper,4.2,1.018181818,0,-3.1,0.6,17.4,0,-118.03,52.93
01-04-2008,Alberta,12.83530871,26.50074008,10.56872022,4590,Jasper,1.8,1.018181818,0,-17.8,-8,26,0,-118.03,52.93
01-05-2008,Alberta,12.88587615,25.77987786,10.73614354,4590,Jasper,9.7,0.909090909,0,-2.2,3.8,14.2,0,-118.03,52.93
01-06-2008,Alberta,12.82226355,27.42244326,11.54715524,4590,Jasper,23.8,0.8,0,1.6,12.7,5.3,0,-118.03,52.93
01-07-2008,Alberta,12.74900513,27.72203628,11.64502537,4590,Jasper,26.9,0.8,4.4,12.9,19.9,0,1.9,-118.03,52.93
01-08-2008,Alberta,13.2638428,28.72223238,12.03562349,4590,Jasper,16.9,0.763636364,3.6,8.2,12.6,5.4,0,-118.03,52.93
01-09-2008,Alberta,13.50102922,28.07314042,11.37580318,4590,Jasper,18.5,0.763636364,0,-3.2,7.7,10.3,0,-118.03,52.93
01-10-2008,Alberta,13.87244987,29.74138942,12.15765215,4590,Jasper,25.7,0.827272727,0,-1.3,12.2,5.8,0,-118.03,52.93
01-11-2008,Alberta,13.50634376,29.06941493,11.30227233,4590,Jasper,14.5,0.827272727,0.2,-0.9,6.8,11.2,0,-118.03,52.93
01-12-2008,Alberta,13.30981178,27.64810557,10.99750819,4590,Jasper,10.1,0.827272727,0,-1.6,4.3,13.7,0,-118.03,52.93
01-01-2009,Alberta,11.174487,28.53118486,12.77671755,4590,Jasper,-7.5,0.427272727,0.2,-22.3,-14.9,32.9,0,-118.03,52.93
01-02-2009,Alberta,10.15138527,27.97741766,11.57998364,4590,Jasper,-1,0.1,0,-9,-5,23,0,-118.03,52.93
01-03-2009,Alberta,9.779849942,29.18415765,11.02612575,4590,Jasper,8.6,0.1,0.7,-10.8,-1.1,19.1,0,-118.03,52.93
01-04-2009,Alberta,9.488841676,29.73823222,10.34086357,4590,Jasper,3,0.745454545,0,-12.5,-4.8,22.8,0,-118.03,52.93
01-05-2009,Alberta,9.618210726,28.04906367,10.62861447,4590,Jasper,16.7,0.990909091,0,-7.8,4.5,13.5,0,-118.03,52.93
01-06-2009,Alberta,9.896178983,27.53080331,10.77609533,4590,Jasper,16.5,0.990909091,0,1.1,8.8,9.2,0,-118.03,52.93
01-07-2009,Alberta,9.597239407,25.98224081,10.86370432,4590,Jasper,19.9,0.972727273,0,2.4,11.2,6.8,0,-118.03,52.93
01-08-2009,Alberta,9.646277608,26.32395578,10.50344753,4590,Jasper,32.3,1.009090909,0,6.8,19.6,0,1.6,-118.03,52.93
01-09-2009,Alberta,10.39323428,25.57410824,10.47767104,4590,Jasper,30,0.990909091,7.1,6.5,18.3,0,0.3,-118.03,52.93
