Date,provincename,Construction,Transportation,Agriculture,Population,Station Name,Max Temp (Â°C),Total Snow (cm),Total Precip (mm),Min Temp (Â°C),Mean Temp (Â°C),Heat Deg Days (Â°C),Cool Deg Days (Â°C),Longitude (x),Latitude (y)
2021-04-01,Ontario,95.38960077,23.75459507,24.86434046,15096,Kenora,5.9,0.018181818,0,-9.8,-2,20,0,-94.36,49.79
2021-05-01,Ontario,94.78039239,24.16630551,26.6076343,15096,Kenora,16.2,0.018181818,0,4.5,10.4,7.6,0,-94.36,49.79
2021-06-01,Ontario,95.03849095,24.90063344,25.31405809,15096,Kenora,25.6,0.072727273,0,11.1,18.4,0,0.4,-94.36,49.79
2021-07-01,Ontario,91.41793523,25.31291521,26.60006196,15096,Kenora,29.7,0.072727273,0,15,22.4,0,4.4,-94.36,49.79
2021-08-01,Ontario,93.38865598,25.19417505,26.08559677,15096,Kenora,27.4,0.08,0,15.2,21.3,0,3.3,-94.36,49.79
2021-09-01,Ontario,94.61668807,25.94109278,26.81754425,15096,Kenora,24.3,0.088888889,0,12.9,18.6,0,0.6,-94.36,49.79
2021-10-01,Ontario,95.33250728,25.91591942,25.59156349,15096,Kenora,20.7,0.1,0,13.2,17,1,0,-94.36,49.79
2021-11-01,Ontario,98.75559569,26.21387315,28.02520107,15096,Kenora,0.8,0.114285714,0.6,-3.1,-1.2,19.2,0,-94.36,49.79
2021-12-01,Ontario,96.32875238,26.35514485,24.78008304,15096,Kenora,2.8,0.133333333,0.2,-5.7,-1.5,19.5,0,-94.36,49.79
2013-01-01,Ontario,85.82036041,49.04699276,214.6395458,27595,Lemington,-1.4,0.9,0.2,-13.3,-7.4,25.4,0,-82.9,42.03
2013-02-01,Ontario,83.37096778,48.46365793,229.2231908,27595,Lemington,-6.7,6.371428571,0,-10.6,-8.7,26.7,0,-82.9,42.03
2013-03-01,Ontario,85.61441274,50.05889824,214.2971915,27595,Lemington,-1,5.575,0.4,-3.2,-2.1,20.1,0,-82.9,42.03
2013-04-01,Ontario,85.75688662,50.59633389,231.8835194,27595,Lemington,4.6,4.955555556,0,-3.4,0.6,17.4,0,-82.9,42.03
2013-05-01,Ontario,86.10873306,49.46205515,243.6580384,27595,Lemington,23.7,4.48,0.2,11.6,17.7,0.3,0,-82.9,42.03
2013-06-01,Ontario,85.8010899,49.98223925,227.0780847,27595,Lemington,22.3,4.2,4.6,12.7,17.5,0.5,0,-82.9,42.03
2013-07-01,Ontario,84.59609616,46.02328178,263.2862173,27595,Lemington,19,4.181818182,39.2,16.5,17.8,0.2,0,-82.9,42.03
2013-08-01,Ontario,93.02517407,48.89681152,244.4716018,27595,Lemington,26.1,4.945454545,0,17.7,21.9,0,3.9,-82.9,42.03
2013-09-01,Ontario,89.20621572,49.31900144,246.8163839,27595,Lemington,26.2,6.854545455,0,19.3,22.8,0,4.8,-82.9,42.03
2013-10-01,Ontario,89.3549394,50.1090711,242.9224856,27595,Lemington,23.5,7.409090909,0.2,13.2,18.4,0,0.4,-82.9,42.03
2013-11-01,Ontario,93.17598746,50.10691796,238.371655,27595,Lemington,13.5,8.13,1.4,8.8,11.2,6.8,0,-82.9,42.03
2013-12-01,Ontario,86.48079975,50.17613979,221.0886668,27595,Lemington,6.1,8.486565657,0,0.2,3.2,14.8,0,-82.9,42.03
2014-01-01,Ontario,84.84094609,54.37682141,217.2675091,27595,Lemington,-8.4,5.424949495,8.4,-11.2,-9.8,27.8,0,-82.9,42.03
2014-02-01,Ontario,85.46402091,53.7873034,205.6176124,27595,Lemington,2.1,5.989722222,21.4,-2.2,-0.1,18.1,0,-82.9,42.03
2014-03-01,Ontario,83.41312616,52.99907478,231.587033,27595,Lemington,-0.3,6.635176768,6.1,-8.4,-4.4,22.4,0,-82.9,42.03
2014-04-01,Ontario,85.60526853,51.60094717,241.9292435,27595,Lemington,11.8,7.259852092,8.13,2.3,5.7,12.3,0,-82.9,42.03
2014-05-01,Ontario,89.19334107,53.82325132,234.2586382,27595,Lemington,12.8,7.75725469,8.522222222,6.8,9.8,8.2,0,-82.9,42.03
2014-06-01,Ontario,90.44188996,53.59451353,235.8977405,27595,Lemington,26.3,8.381930014,5.522222222,12.7,19.5,0,1.5,-82.9,42.03
2014-07-01,Ontario,91.49839007,53.37114132,226.2417022,27595,Lemington,26.6,8.133878066,6.2125,14.4,9.766666667,9.4,1.166666667,-82.9,42.03
2014-08-01,Ontario,93.49568255,53.49923132,218.6967198,27595,Lemington,25.9,6.426085859,7.1,16.6,21.3,0,3.3,-82.9,42.03
2014-09-01,Ontario,93.63313282,50.75586074,220.8025666,27595,Lemington,28.9,6.036475469,7.071428571,22,25.5,0,7.5,-82.9,42.03
2014-10-01,Ontario,93.9835058,50.56155102,243.0459566,27595,Lemington,19.5,6.406475469,6.871428571,9.3,14.4,3.6,0,-82.9,42.03
2014-11-01,Ontario,92.98110159,51.50048773,247.5044122,27595,Lemington,15.875,5.773142136,6.871428571,6.6875,10.46666667,8.693333333,1.16,-82.9,42.03
2014-12-01,Ontario,87.53531232,51.41213569,236.0155754,27595,Lemington,18.23125,5.400212843,5.671428571,8.5,12.69333333,6.84,1.533333333,-82.9,42.03
2015-01-01,Ontario,95.0627384,52.73117891,195.2686166,27595,Lemington,19.08125,4.835440115,2.614285714,9.09375,13.46666667,6.066666667,1.533333333,-82.9,42.03
2015-02-01,Ontario,92.33034353,52.84645613,209.1094127,27595,Lemington,20.1375,4.18998557,1.814285714,9.9125,14.47333333,5.06,1.533333333,-82.9,42.03
2015-03-01,Ontario,94.757319,54.83146013,211.9739875,27595,Lemington,9,3.547128427,12.2,0.1,2.7,15.3,0,-82.9,42.03
2015-04-01,Ontario,93.99688507,52.31564321,220.0986833,27595,Lemington,11.9,2.922453102,1.555555556,0.6,6.3,11.7,0,-82.9,42.03
2015-05-01,Ontario,95.57294578,53.78879288,235.1812081,27595,Lemington,21.2,2.297777778,1.42,5.9,13.6,4.4,0,-82.9,42.03
2015-06-01,Ontario,98.6147406,54.43749337,247.8256583,27595,Lemington,15.1,1.827647908,0,7.6,11.4,6.6,0,-82.9,42.03
2015-07-01,Ontario,96.76525981,52.95301781,235.2076624,27595,Lemington,22.9,1.68998557,0,15.8,19.4,0,1.4,-82.9,42.03
2015-08-01,Ontario,98.2846343,55.57265194,257.3750929,27595,Lemington,28.7,1.543232323,0,14.7,21.7,0,3.7,-82.9,42.03
2015-09-01,Ontario,97.82097405,55.9359055,256.3130761,27595,Lemington,29.3,0.452323232,0,17.8,23.6,0,5.6,-82.9,42.03
2015-10-01,Ontario,96.02068784,55.04864711,234.3758537,27595,Lemington,15.7,1.074545455,0,7.3,11.5,6.5,0,-82.9,42.03
2015-11-01,Ontario,101.6728277,57.67348452,241.2867626,27595,Lemington,16.6,0.945454545,0.5,4.7,10.7,7.3,0,-82.9,42.03
2015-12-01,Ontario,97.38516091,55.98485828,226.8937694,27595,Lemington,9.4,1.190909091,1.1,2.9,6.2,11.8,0,-82.9,42.03
2016-01-01,Ontario,97.39010132,56.13078049,229.1406689,27595,Lemington,-1.4,1.190909091,0.2,-3.6,-2.5,20.5,0,-82.9,42.03
2016-02-01,Ontario,96.90182478,54.63127947,225.8709326,27595,Lemington,6.6,1.509090909,0.2,-3.1,1.8,16.2,0,-82.9,42.03
2016-03-01,Ontario,96.43795917,57.64223113,249.3888969,27595,Lemington,1.5,1.527272727,8.4,-5.8,-2.2,20.2,0,-82.9,42.03
2016-04-01,Ontario,93.80084763,56.34358899,215.4773508,27595,Lemington,11.6,1.527272727,0,5.9,8.8,9.2,0,-82.9,42.03
2016-05-01,Ontario,98.95358055,55.28881544,240.5860154,27595,Lemington,12.3,1.790909091,2.7,7.6,10,8,0,-82.9,42.03
2016-06-01,Ontario,95.99962242,54.19638594,225.9976549,27595,Lemington,24.9,1.690909091,0,12.1,18.5,0,0.5,-82.9,42.03
2016-07-01,Ontario,93.64119875,54.33001459,252.5401653,27595,Lemington,24.7,1.672727273,3.5,12.4,18.6,0,0.6,-82.9,42.03
2016-08-01,Ontario,95.19993308,56.62051318,220.8776118,27595,Lemington,27.3,1.654545455,0.2,18,22.7,0,4.7,-82.9,42.03
2016-09-01,Ontario,95.86965822,57.04909361,229.2637442,27595,Lemington,22.5,0.963636364,0,14,18.3,0,0.3,-82.9,42.03
2016-10-01,Ontario,99.27151726,57.15333825,253.334222,27595,Lemington,19.9,3.3,3.4,12.2,16.1,1.9,0,-82.9,42.03
2016-11-01,Ontario,99.23215423,56.18586467,229.7581422,27595,Lemington,22.7,3.054545455,0,10.3,16.5,1.5,0,-82.9,42.03
2016-12-01,Ontario,101.3114703,55.13016469,240.8679929,27595,Lemington,5,4.318181818,0,2.4,3.7,14.3,0,-82.9,42.03
2017-01-01,Ontario,99.35364656,57.05224485,243.2401745,27595,Lemington,2.9,4,0,-5.2,-1.2,19.2,0,-82.9,42.03
2017-02-01,Ontario,97.65250698,55.62000166,242.7234421,27595,Lemington,1.5,3.981818182,0.8,-2.5,-0.5,18.5,0,-82.9,42.03
2017-03-01,Ontario,97.3443271,55.48461724,242.1725507,27595,Lemington,13.5,3.981818182,25.7,-3.1,5.2,12.8,0,-82.9,42.03
2017-04-01,Ontario,96.01017345,58.88663352,243.047841,27595,Lemington,10.7,3.672727273,0,2.8,6.8,11.2,0,-82.9,42.03
2017-05-01,Ontario,99.80350302,58.6044266,257.1595333,27595,Lemington,18.7,3.672727273,13.9,9.9,14.3,3.7,0,-82.9,42.03
2017-06-01,Ontario,100.2672716,58.20861529,235.5469177,27595,Lemington,22.8,4.2,0,12.1,17.5,0.5,0,-82.9,42.03
2017-07-01,Ontario,96.00000135,58.49585595,230.3675507,27595,Lemington,27.7,4.2,0,20,23.9,0,5.9,-82.9,42.03
2017-08-01,Ontario,99.47158876,60.24146845,239.6693259,27595,Lemington,28.5,4.127272727,0,16.2,22.4,0,4.4,-82.9,42.03
2017-09-01,Ontario,102.5748772,59.0229519,248.0308142,27595,Lemington,18.6,1.790909091,0,9,13.8,4.2,0,-82.9,42.03
2017-10-01,Ontario,102.3953556,60.53577259,223.425841,27595,Lemington,17.9,4.681818182,0,5.1,11.5,6.5,0,-82.9,42.03
2017-11-01,Ontario,101.9860002,58.22579862,227.4371833,27595,Lemington,8.8,3.418181818,5.8,1.5,5.2,12.8,0,-82.9,42.03
2017-12-01,Ontario,102.5049884,59.17467518,208.445885,27595,Lemington,7.5,3.418181818,0,-1.5,3,15,0,-82.9,42.03
2018-01-01,Ontario,104.0075606,57.1379234,214.6678205,27595,Lemington,-10.8,3.418181818,0,-21.5,-16.2,34.2,0,-82.9,42.03
2018-02-01,Ontario,107.5595239,57.99791316,231.8575265,27595,Lemington,2.7,3.418181818,0,-11.8,-4.6,22.6,0,-82.9,42.03
2018-03-01,Ontario,108.0329011,59.0429053,246.9218095,27595,Lemington,2.8,3.418181818,31.8,-0.1,1.4,16.6,0,-82.9,42.03
2018-04-01,Ontario,107.4245999,58.70526716,240.8476786,27595,Lemington,4.3,5.054545455,0,-1.7,1.3,16.7,0,-82.9,42.03
2018-05-01,Ontario,109.0206233,57.89302809,244.9966078,27595,Lemington,25.9,4.527272727,0,10.8,18.4,0,0.4,-82.9,42.03
2018-06-01,Ontario,111.1606517,59.02951023,260.3832218,27595,Lemington,28.2,4.527272727,0,14.6,21.4,0,3.4,-82.9,42.03
2018-07-01,Ontario,107.3002668,61.41535914,276.9770934,27595,Lemington,32.3,4.972727273,0,22.9,27.6,0,9.6,-82.9,42.03
2018-08-01,Ontario,108.6340576,58.97656586,253.3528198,27595,Lemington,25.2,4.972727273,0,17.3,21.3,0,3.3,-82.9,42.03
2018-09-01,Ontario,107.8870783,59.20000708,239.8142222,27595,Lemington,29.1,2.081818182,18,20.9,25,0,7,-82.9,42.03
2018-10-01,Ontario,108.3904425,59.81948961,237.7360029,27595,Lemington,19.1,2.081818182,0,12.4,15.7,2.3,0,-82.9,42.03
2018-11-01,Ontario,99.44466759,57.54890597,210.3672188,27595,Lemington,9.6,2.118181818,0,-0.2,4.7,13.3,0,-82.9,42.03
2018-12-01,Ontario,103.4831328,61.48618462,212.428129,27595,Lemington,7.7,2.2,4.9,-0.2,3.7,14.3,0,-82.9,42.03
2019-01-01,Ontario,101.7147518,58.08964368,227.4071444,27595,Lemington,5.3,4.936363636,0,-2.5,1.4,16.6,0,-82.9,42.03
2019-02-01,Ontario,107.5043614,58.1840615,216.7267528,27595,Lemington,-9.5,4.936363636,0,-16.9,-13.2,31.2,0,-82.9,42.03
2019-03-01,Ontario,104.0160672,58.10060095,234.9405023,27595,Lemington,-0.5,3.3,0,-11,-5.7,23.7,0,-82.9,42.03
2019-04-01,Ontario,102.5357091,56.99411835,222.7806256,27595,Lemington,4.3,3.772727273,0.4,-7.6,-1.6,19.6,0,-82.9,42.03
2019-05-01,Ontario,104.5226605,60.30988449,234.2343925,27595,Lemington,20.4,3.936363636,0.9,7.1,13.8,4.2,0,-82.9,42.03
2019-06-01,Ontario,103.7543771,61.32961441,247.7680857,27595,Lemington,25,3.5,30.1,15.1,20,0,2,-82.9,42.03
2019-07-01,Ontario,104.8082585,60.52810354,249.2547403,27595,Lemington,29,4.627272727,0,15.1,22,0,4,-82.9,42.03
2019-08-01,Ontario,106.8429247,58.27998952,259.1078438,27595,Lemington,27.1,4.627272727,0,14.1,20.6,0,2.6,-82.9,42.03
2019-09-01,Ontario,107.439696,58.49716741,260.790713,27595,Lemington,19.6,4.772727273,5.2,14.5,17.1,0.9,0,-82.9,42.03
2019-10-01,Ontario,110.2455523,60.29674191,266.999696,27595,Lemington,30.3,4.736363636,1.8,21.1,25.7,0,7.7,-82.9,42.03
2019-11-01,Ontario,108.8506514,61.96937276,253.0346564,27595,Lemington,5.9,4.663636364,0.1,1.6,3.7,14.3,0,-82.9,42.03
2019-12-01,Ontario,107.3774259,60.95225087,247.2147146,27595,Lemington,6.1,1.927272727,12.4,1.9,4,14,0,-82.9,42.03
2020-01-01,Ontario,117.4832927,60.79533053,265.8179918,27595,Lemington,2.9,2.209090909,0,-2.1,0.4,17.6,0,-82.9,42.03
2020-02-01,Ontario,114.4187416,59.47834419,254.3762921,27595,Lemington,1.6,2.209090909,1.6,-4.6,-1.5,19.5,0,-82.9,42.03
2020-03-01,Ontario,109.7465518,52.79593683,243.6627045,27595,Lemington,6.7,2.590909091,0,-7.6,-0.5,18.5,0,-82.9,42.03
2020-04-01,Ontario,89.22191704,39.22497328,238.8131871,27595,Lemington,10.4,2.463636364,0.1,1.9,6.1,11.9,0,-82.9,42.03
2020-05-01,Ontario,95.57591972,38.9068529,241.1749682,27595,Lemington,15.1,3.163636364,0,6.7,10.9,7.1,0,-82.9,42.03
2020-06-01,Ontario,106.2545554,42.89390037,235.6394545,27595,Lemington,21,2.145454545,3.1,10.6,15.8,2.2,0,-82.9,42.03
2020-07-01,Ontario,104.1848372,43.77892874,252.050048,27595,Lemington,27.1,2.763636364,0,18.2,22.6,0,4.6,-82.9,42.03
2020-08-01,Ontario,106.4178841,43.16923125,238.217647,27595,Lemington,25.4,3.854545455,9.4,17.4,21.4,0,3.4,-82.9,42.03
2020-09-01,Ontario,108.3053382,43.85175771,235.9091989,27595,Lemington,27.3,3.972727273,0.4,18.9,23.1,0,5.1,-82.9,42.03
2020-10-01,Ontario,113.641309,42.71922493,231.1162499,27595,Lemington,16.9,3.963636364,7.8,8.4,12.7,5.3,0,-82.9,42.03
2020-11-01,Ontario,112.6365378,41.66193145,253.7920297,27595,Lemington,10.2,3.963636364,1.2,1.2,5.7,12.3,0,-82.9,42.03
2020-12-01,Ontario,115.5865669,41.62687658,239.5586278,27595,Lemington,1.5,3.681818182,6.8,-3.6,-1,19,0,-82.9,42.03
2021-01-01,Ontario,111.2448125,42.41218473,235.2465394,27595,Lemington,2.2,3.681818182,13.6,-4,-0.9,18.9,0,-82.9,42.03
2021-02-01,Ontario,112.9993189,42.93164481,246.4012464,27595,Lemington,-1.6,3.336363636,1.3,-5,-3.3,21.3,0,-82.9,42.03
2021-03-01,Ontario,123.0898719,46.81624902,245.7485248,27595,Lemington,5,3.381818182,0,-6,-0.5,18.5,0,-82.9,42.03
2021-04-01,Ontario,115.3127452,43.8800159,243.9073397,27595,Lemington,0.8,2.672727273,0,-5.4,-2.3,20.3,0,-82.9,42.03
2021-05-01,Ontario,114.5762971,44.64053657,261.0082222,27595,Lemington,16.8,2.563636364,0,-1.2,7.8,10.2,0,-82.9,42.03
2021-06-01,Ontario,114.8883024,45.99700343,248.3188556,27595,Lemington,23.2,1.945454545,0,12.2,17.7,0.3,0,-82.9,42.03
2021-07-01,Ontario,110.5115546,46.75857949,260.9339411,27595,Lemington,25.8,0.854545455,5.6,14.4,20.1,0,2.1,-82.9,42.03
2021-08-01,Ontario,112.8938816,46.53924003,255.8872826,27595,Lemington,24.9,0.81,0.9,13.5,19.2,0,1.2,-82.9,42.03
2021-09-01,Ontario,114.3784014,47.91896305,263.0673389,27595,Lemington,25.5,0.9,0,13,19.3,0,1.3,-82.9,42.03
2021-10-01,Ontario,115.2437272,47.87246227,251.0410514,27595,Lemington,21.7,1.0125,0,7.3,14.5,3.5,0,-82.9,42.03
2021-11-01,Ontario,119.3817644,48.42284901,274.9138772,27595,Lemington,10.3,1.157142857,0,4.1,7.2,10.8,0,-82.9,42.03
2021-12-01,Ontario,116.4480488,48.68380924,243.0808145,27595,Lemington,5.9,1.35,1.6,-2.3,1.8,16.2,0,-82.9,42.03
2013-01-01,Ontario,2012.509918,1960.773387,148.9973546,721599,Misssisuaga,24.42,7.063108466,7.76,15.34,19.9,0.04,1.94,-79.63,43.68
2013-02-01,Ontario,1955.071019,1937.453152,159.1209528,721599,Misssisuaga,23.01666667,6.054092971,6.8,13.93333333,18.5,1.116666667,1.616666667,-79.63,43.68
2013-03-01,Ontario,2007.680391,2001.226781,148.7597009,721599,Misssisuaga,20.18571429,8.722331349,5.971428571,12.12857143,16.18571429,3.2,1.385714286,-79.63,43.68
2013-04-01,Ontario,2011.021441,2022.712085,160.9676858,721599,Misssisuaga,16.4125,7.84207231,5.225,8.7,12.575,6.6375,1.2125,-79.63,43.68
2013-05-01,Ontario,2019.272332,1977.36652,169.1412597,721599,Misssisuaga,14.65555556,7.057865079,6.022222222,7.322222222,11,8.077777778,1.077777778,-79.63,43.68
2013-06-01,Ontario,2012.058019,1998.162151,157.6318743,721599,Misssisuaga,22.7,6.598059163,10.6,14.3,18.5,0,0.5,-79.63,43.68
2013-07-01,Ontario,1983.800601,1839.893152,182.766646,721599,Misssisuaga,23.8,5.983513709,0,16.3,20.1,0,2.1,-79.63,43.68
2013-08-01,Ontario,2181.464684,1954.769525,169.7060149,721599,Misssisuaga,26,5.36533189,27.4,15.8,20.9,0,2.9,-79.63,43.68
2013-09-01,Ontario,2091.909111,1971.647599,171.3337034,721599,Misssisuaga,24.9,5.949747475,0.8,19.5,22.2,0,4.2,-79.63,43.68
2013-10-01,Ontario,2095.39672,2003.232564,168.6306575,721599,Misssisuaga,24.7,5.82020202,0,10.8,17.8,0.2,0,-79.63,43.68
2013-11-01,Ontario,2185.001298,2003.146487,165.4715857,721599,Misssisuaga,16,5.272727273,2,6.9,11.5,6.5,0,-79.63,43.68
2013-12-01,Ontario,2027.997393,2005.913799,153.4741716,721599,Misssisuaga,3.2,4.545454545,1,1.3,2.3,15.7,0,-79.63,43.68
2014-01-01,Ontario,1989.542395,2173.846312,150.8216204,721599,Misssisuaga,-10,4.545454545,0,-15.3,-12.7,30.7,0,-79.63,43.68
2014-02-01,Ontario,2004.153663,2150.278888,142.7345562,721599,Misssisuaga,0.6,2.654545455,12.4,-3.7,-1.6,19.6,0,-79.63,43.68
2014-03-01,Ontario,1956.059644,2118.767523,160.7618724,721599,Misssisuaga,-2.5,2.690909091,3.8,-11.4,-7,25,0,-79.63,43.68
2014-04-01,Ontario,2007.465957,2062.873956,167.9411739,721599,Misssisuaga,7.7,2.945454545,0,1.2,4.5,13.5,0,-79.63,43.68
2014-05-01,Ontario,2091.607197,2151.715995,162.6164333,721599,Misssisuaga,15.2,2.763636364,2.6,6.2,10.7,7.3,0,-79.63,43.68
2014-06-01,Ontario,2120.885995,2142.571642,163.7542567,721599,Misssisuaga,22.3,2.872727273,0,11.4,16.9,1.1,0,-79.63,43.68
2014-07-01,Ontario,2145.6612,2133.641793,157.0512787,721599,Misssisuaga,29.3,2.872727273,6.6,22,25.7,0,7.7,-79.63,43.68
2014-08-01,Ontario,2192.498231,2138.762503,151.8137424,721599,Misssisuaga,27,1.745454545,1.2,17.1,22.1,0,4.1,-79.63,43.68
2014-09-01,Ontario,2195.721476,2029.089561,153.2755681,721599,Misssisuaga,29.1,2,2.8,17.9,23.5,0,5.5,-79.63,43.68
2014-10-01,Ontario,2203.937814,2021.321555,168.7163679,721599,Misssisuaga,15.9,2,0,14.5,15.2,2.8,0,-79.63,43.68
2014-11-01,Ontario,2180.431173,2058.857844,171.8113153,721599,Misssisuaga,3.1,1.763636364,2.2,-1.1,1,17,0,-79.63,43.68
2014-12-01,Ontario,2052.725989,2055.325755,163.8360548,721599,Misssisuaga,3.4,1.763636364,0,-7.1,-1.9,19.9,0,-79.63,43.68
2015-01-01,Ontario,2229.246101,2108.057731,135.5505445,721599,Misssisuaga,-1.9,1.163636364,0,-8.1,-5,23,0,-79.63,43.68
2015-02-01,Ontario,2165.170726,2112.66622,145.1584758,721599,Misssisuaga,-2.8,1.054545455,6.6,-14.2,-8.5,26.5,0,-79.63,43.68
2015-03-01,Ontario,2222.083936,2192.021605,147.1469913,721599,Misssisuaga,-3.6,0.8,0,-11.9,-7.8,25.8,0,-79.63,43.68
2015-04-01,Ontario,2204.251561,2091.445676,152.7869501,721599,Misssisuaga,6.8,0.8,0,-3.7,1.6,16.4,0,-79.63,43.68
2015-05-01,Ontario,2241.210598,2150.338434,163.256858,721599,Misssisuaga,21.5,0.6,0,7.4,14.5,3.5,0,-79.63,43.68
2015-06-01,Ontario,2312.541483,2176.271822,172.0343162,721599,Misssisuaga,16,0.872727273,0,7.5,11.8,6.2,0,-79.63,43.68
2015-07-01,Ontario,2269.170674,2116.926283,163.275222,721599,Misssisuaga,23.8,1.018181818,0,15.2,19.5,0,1.5,-79.63,43.68
2015-08-01,Ontario,2304.800403,2221.652559,178.6632927,721599,Misssisuaga,27.8,0.490909091,0,16,21.9,0,3.9,-79.63,43.68
2015-09-01,Ontario,2293.927449,2236.174508,177.9260674,721599,Misssisuaga,29,0.490909091,0,17.7,23.4,0,5.4,-79.63,43.68
2015-10-01,Ontario,2251.710266,2200.704186,162.6978013,721599,Misssisuaga,15.1,1.363636364,0,4.2,9.7,8.3,0,-79.63,43.68
2015-11-01,Ontario,2384.254425,2305.638475,167.4951798,721599,Misssisuaga,15.4,1.363636364,3,4.7,10.1,7.9,0,-79.63,43.68
2015-12-01,Ontario,2283.707517,2238.131515,157.5039273,721599,Misssisuaga,8.1,1.909090909,1.6,0.8,4.5,13.5,0,-79.63,43.68
2016-01-01,Ontario,2283.823371,2243.965112,159.0636682,721599,Misssisuaga,-0.3,1.909090909,0.8,-4.2,-2.3,20.3,0,-79.63,43.68
2016-02-01,Ontario,2272.373158,2184.018894,156.7938998,721599,Misssisuaga,8.8,2.418181818,0,-0.6,4.1,13.9,0,-79.63,43.68
2016-03-01,Ontario,2261.495388,2304.389044,173.1194769,721599,Misssisuaga,-7.4,3.036363636,9.6,-10.9,-9.2,27.2,0,-79.63,43.68
2016-04-01,Ontario,2199.654432,2252.472652,149.5789377,721599,Misssisuaga,12.6,3.036363636,0,2.8,7.7,10.3,0,-79.63,43.68
2016-05-01,Ontario,2320.487368,2210.305501,167.0087388,721599,Misssisuaga,10.3,2.890909091,6,6.9,8.6,9.4,0,-79.63,43.68
2016-06-01,Ontario,2251.216276,2166.632963,156.8818672,721599,Misssisuaga,20.1,2.745454545,0,12.3,16.2,1.8,0,-79.63,43.68
2016-07-01,Ontario,2195.910624,2171.975094,175.3070079,721599,Misssisuaga,23.3,2.672727273,5.6,13.3,18.3,0,0.3,-79.63,43.68
2016-08-01,Ontario,2232.463352,2263.543373,153.3276626,721599,Misssisuaga,27.6,2.672727273,6.8,19.3,23.5,0,5.5,-79.63,43.68
2016-09-01,Ontario,2248.168582,2280.676923,159.149104,721599,Misssisuaga,23.1,1.836363636,0,15.7,19.4,0,1.4,-79.63,43.68
2016-10-01,Ontario,2327.943067,2284.844357,175.8582221,721599,Misssisuaga,15.9,3.636363636,1.4,12.9,14.4,3.6,0,-79.63,43.68
2016-11-01,Ontario,2327.019994,2246.167236,159.4923026,721599,Misssisuaga,17.8,3.090909091,0,5.8,11.8,6.2,0,-79.63,43.68
2016-12-01,Ontario,2375.7805,2203.96305,167.2044805,721599,Misssisuaga,7.8,4.836363636,0,4,5.9,12.1,0,-79.63,43.68
2017-01-01,Ontario,2329.869021,2280.802901,168.8511891,721599,Misssisuaga,1.8,4.327272727,0,-2.5,-0.4,18.4,0,-79.63,43.68
2017-02-01,Ontario,2289.976852,2223.54548,168.4924865,721599,Misssisuaga,2.3,3.8,0.4,-4.6,-1.2,19.2,0,-79.63,43.68
2017-03-01,Ontario,2282.749953,2218.133157,168.1100716,721599,Misssisuaga,14,5.018181818,19.8,-4.1,5,13,0,-79.63,43.68
2017-04-01,Ontario,2251.463701,2354.137071,168.7176761,721599,Misssisuaga,11,4.890909091,0,1.4,6.2,11.8,0,-79.63,43.68
2017-05-01,Ontario,2340.418272,2342.85516,178.5136566,721599,Misssisuaga,15.2,4.890909091,19.2,5,10.1,7.9,0,-79.63,43.68
2017-06-01,Ontario,2351.293766,2327.031635,163.5107244,721599,Misssisuaga,18.3,5.036363636,0,8.8,13.6,4.4,0,-79.63,43.68
2017-07-01,Ontario,2251.225162,2338.514783,159.9153386,721599,Misssisuaga,26.3,5.036363636,1,15.6,21,0,3,-79.63,43.68
2017-08-01,Ontario,2332.634796,2408.299908,166.3723961,721599,Misssisuaga,28.6,5,13.4,18.1,23.4,0,5.4,-79.63,43.68
2017-09-01,Ontario,2405.407722,2359.586731,172.1767302,721599,Misssisuaga,18,3.2,0,7.4,12.7,5.3,0,-79.63,43.68
2017-10-01,Ontario,2401.197894,2420.065435,155.0965789,721599,Misssisuaga,17.6,3.272727273,0,4.1,10.9,7.1,0,-79.63,43.68
2017-11-01,Ontario,2391.598403,2327.718581,157.8811515,721599,Misssisuaga,7.2,1.527272727,1.6,3.8,5.5,12.5,0,-79.63,43.68
2017-12-01,Ontario,2403.768811,2365.65224,144.6978716,721599,Misssisuaga,8.3,1.527272727,0,1.1,4.7,13.3,0,-79.63,43.68
2018-01-01,Ontario,2439.004523,2284.228111,149.0169822,721599,Misssisuaga,-8.7,1.436363636,0,-21.3,-15,33,0,-79.63,43.68
2018-02-01,Ontario,2522.298994,2318.608303,160.9496422,721599,Misssisuaga,4.6,0.218181818,0,-10.4,-2.9,20.9,0,-79.63,43.68
2018-03-01,Ontario,2533.399811,2360.384417,171.4068872,721599,Misssisuaga,4.2,0.272727273,0.8,-0.6,1.8,16.2,0,-79.63,43.68
2018-04-01,Ontario,2519.134988,2346.886507,167.1903788,721599,Misssisuaga,3.6,0.272727273,0,-3.7,-0.1,18.1,0,-79.63,43.68
2018-05-01,Ontario,2556.562155,2314.415266,170.0704608,721599,Misssisuaga,27.7,1.018181818,0,8.2,18,0,0,-79.63,43.68
2018-06-01,Ontario,2606.746382,2359.848917,180.7514598,721599,Misssisuaga,28,3.709090909,0,15.1,21.6,0,3.6,-79.63,43.68
2018-07-01,Ontario,2516.219345,2455.229057,192.2705066,721599,Misssisuaga,34.3,4.018181818,0,23.8,29.1,0,11.1,-79.63,43.68
